44820,코스맥스비티아이,391,4802200 
2070,비비안,30722,3936680 
14790,한라,1330,2683810 
2785,진흥기업우B,337,2114580 
338100,NH프라임리츠,428,1939015 
267290,경동도시가스,104,1640000 
4450,삼화왕관,32,1244800 
00499K,롯데지주우,21,1220100 
84695,대상홀딩스우,107,1093020 
78000,텔코웨어,88,1083350 
1270,부국증권,376,530200 
101140,인바이오젠,-4024,265780 
134380,미원화학,2,167800 
4565,현대비앤지스틸우,2,154400 
545,흥국화재우,0,17250 
1515,SK증권우,8,15920 
87,하이트진로2우B,0,2450 
33637L,솔루스첨단소재2우B,0,2150 
1065,JW중외제약우,0,0 
1745,SK네트웍스우,0,0 
2995,금호산업우,0,0 
3925,남양유업우,0,0 
5257,녹십자홀딩스2우,0,0 
23450,동남합성,0,0 
96300,베트남개발1,0,0 
10145,삼성중공우,0,0 
14915,성문전자우,0,0 
7575,일양약품우,0,0 
885,한화우,0,0 
547,흥국화재2우B,-3,-65200 
3075,코오롱글로벌우,-5,-139750 
4105,태양금속우,-60,-186600 
8355,남선알미우,-6,-203400 
9275,신원우,-8,-269450 
5965,동부건설우,-16,-391750 
11155,CJ씨푸드1우,-11,-418000 
4415,서울식품우,-82,-566540 
1020,페이퍼코리아,4865,-721340 
204210,모두투어리츠,-219,-775975 
6345,대원전선우,-408,-1033540 
2787,진흥기업2우B,-84,-1120900 
12205,계양전기우,-269,-1886060 
119650,KC코트렐,922,-3341460 
75180,새론오토모티브,-596,-3549790 
19680,대교,-5185,-4385920 
00104K,CJ4우(전환),-63,-4710300 
123690,한국화장품,-470,-4862700 
14990,인디에프,-4288,-5862270 
2220,한일철강,-1362,-6677980 
5810,풍산홀딩스,-351,-6706500 
2600,조흥,-38,-6953000 
5800,신영와코루,-85,-8551400 
1755,한양증권우,-436,-9308900 
334890,이지스밸류리츠,-2118,-10070905 
33637K,솔루스첨단소재1우,-775,-11543450 
650,천일고속,-170,-12170900 
3220,대원제약,-1143,-13274850 
18064K,한진칼우,-381,-14529050 
00806K,대덕1우,-1789,-15047290 
94800,맵스리얼티1,-3326,-15260620 
15860,일진홀딩스,-2339,-16084500 
400,롯데손해보험,-8425,-16299845 
6740,영풍제지,-218,-17855080 
14710,사조씨푸드,7638,-18885880 
03473K,SK우,-65,-20141500 
5745,크라운해태홀딩스우,-589,-20954550 
68400,SK렌터카,-1990,-21048950 
36530,SNT홀딩스,-1094,-21085200 
8250,이건산업,2040,-22257190 
26490K,크라운제과우,-1685,-24024350 
900140,엘브이엠씨홀딩스,-980,-24173370 
92780,동양피스톤,-4409,-25054110 
317400,자이에스앤디,-1479,-25556300 
370,한화손해보험,1007,-25984335 
17370,우신시스템,-3525,-27427850 
7660,이수페타시스,-7341,-28046375 
33780,KT&G,-1062,-30197200 
78935,GS우,-918,-30453350 
25000,KPX케미칼,-472,-31015700 
215,DL우,-731,-31397500 
19175,신풍제약우,-409,-31882700 
3480,한진중공업홀딩스,-7748,-32694335 
50,경방,-2544,-33054950 
105,유한양행우,-529,-34020500 
10100,한국프랜지,-9484,-34834275 
02826K,삼성물산우B,-294,-35364500 
10690,화신,-5812,-36946330 
13520,화승코퍼레이션,-20353,-36995150 
117580,대성에너지,-7524,-40772250 
33250,체시스,-24775,-41104400 
4890,동일산업,-539,-42638800 
2170,삼양통상,-561,-43406600 
2920,유성기업,-13795,-44910250 
590,CS홀딩스,-544,-45004000 
8060,대덕,-6834,-45457380 
36580,팜스코,-8002,-48643190 
143210,핸즈코퍼레이션,-7280,-49957210 
105630,한세실업,-3554,-51492200 
96775,SK이노베이션우,28,-51837500 
950,전방,-1363,-54056600 
214330,금호에이치티,-25804,-55901940 
5610,SPC삼립,-773,-56132900 
39570,HDC아이콘트롤스,-3836,-57125090 
2880,대유에이텍,-51078,-58806190 
192080,더블유게임즈,4250,-59003200 
2795,아모레G우,-2674,-60556500 
353200,대덕전자,-2684,-60915150 
339770,교촌에프앤비,-3571,-62460850 
123700,SJM,-15377,-67585425 
108675,LG하우시스우,-1769,-67925550 
10960,삼호개발,-14207,-68834290 
21050,서원,-27106,-72450625 
10955,S-Oil우,-1600,-73219650 
4080,신흥,-5627,-74309500 
7340,디티알오토모티브,-2388,-74432450 
4870,티웨이홀딩스,-59286,-83127495 
950210,프레스티지바이오파마,-2998,-83660000 
19490,하이트론,-6137,-84967550 
31440,신세계푸드,-1068,-85076000 
71950,코아스,-69843,-85658825 
9810,엔케이물산,-79968,-88618400 
18250,애경산업,-3759,-91108100 
9320,대우부품,-35591,-93535885 
4960,한신공영,-2680,-96015150 
1685,대상우,-5447,-96822700 
540,흥국화재,-22962,-98063930 
11420,갤럭시아에스엠,-52932,-98399475 
815,삼성화재우,-677,-98561000 
490,대동공업,-6643,-99664110 
2100,경농,-7692,-104626800 
300720,한일시멘트,-578,-105458500 
71320,지역난방공사,-2754,-106679800 
9200,무림페이퍼,-38258,-108345265 
88790,진도,-6319,-110226180 
1200,유진투자증권,12203,-111649915 
77500,유니퀘스트,-9963,-119202900 
8560,메리츠증권,-26261,-119259820 
47400,유니온머티리얼,-30606,-120919485 
36328K,티와이홀딩스우,-5316,-122803700 
129260,인터지스,4294,-126257475 
4835,덕성우,-4089,-127107350 
7120,미래아이앤지,-225837,-127499783 
37710,광주신세계,-778,-134122500 
4910,조광페인트,-7610,-136026600 
5440,현대그린푸드,-11327,-140599110 
240,한국앤컴퍼니,-8453,-146439050 
181710,NHN,-2240,-147703800 
6890,태경케미컬,-11555,-149865200 
19180,티에이치엔,-44961,-150460155 
17040,광명전기,-57399,-153696685 
298690,에어부산,-42861,-157749890 
3570,SNT중공업,-22449,-164081120 
4380,삼익THK,-12224,-165072950 
1045,CJ우,-2933,-168155500 
15360,예스코홀딩스,-5198,-174203400 
35510,신세계 I&C,-1085,-179922000 
4970,신라교역,-16500,-181260150 
53210,스카이라이프,-20926,-183644250 
6200,한국전자홀딩스,-122667,-191172210 
3070,코오롱글로벌,-10676,-195506200 
8490,서흥,-3955,-201642200 
49770,동원F&B,-1086,-207845000 
183190,아세아시멘트,-1384,-208972000 
53690,한미글로벌,-19879,-219819150 
20120,키다리스튜디오,-16004,-220233500 
24090,디씨엠,-13078,-226136600 
35000,지투알,-39029,-230673630 
